product_id,name,category,brand,description,eco_attributes,eco_score,price,rating,stock
PROD_0322,Organic Cotton Tee,Clothing,SustainableStyle,"Organic Cotton Tee from SustainableStyle. Category: Clothing. Features: Biodegradable, Energy Efficient.","Biodegradable, Energy Efficient",8.6,16.51,4.4,8
PROD_0323,Recycled Board Game Set,Toys & Games,NatureFirst,"Recycled Board Game Set from NatureFirst. Category: Toys & Games. Features: Locally Sourced, Recycled, Renewable Materials. Additional benefits: Minimal Packaging.","Locally Sourced, Recycled, Renewable Materials, Minimal Packaging",36.55,76.35,4.5,37
PROD_0324,Natural Soap,Beauty & Personal Care,EcoEssentials,"Natural Soap from EcoEssentials. Category: Beauty & Personal Care. Features: Minimal Packaging, Locally Sourced, Water Efficient.","Minimal Packaging, Locally Sourced, Water Efficient",23.8,47.94,4.8,69
PROD_0325,Organic Cereal,Food & Beverages,SustainableCo,"Organic Cereal from SustainableCo. Category: Food & Beverages. Features: Carbon Neutral, Organic.","Carbon Neutral, Organic",33.95,80.4,4.8,81
PROD_0326,Green Charger Max,Electronics,PureEarth,"Green Charger Max from PureEarth. Category: Electronics. Features: Non-Toxic, Carbon Neutral.","Non-Toxic, Carbon Neutral",23.03,58.67,4.8,26
PROD_0327,Recycled Cereal,Food & Beverages,EcoTech,"Recycled Cereal from EcoTech. Category: Food & Beverages. Features: Organic, Biodegradable, Fair Trade. Additional benefits: Recycled, Sustainable.","Organic, Biodegradable, Fair Trade, Recycled, Sustainable",60.33,84.39,4.4,89
PROD_0328,Eco Water Bottle,Sports & Outdoors,GreenWave,"Eco Water Bottle from GreenWave. Category: Sports & Outdoors. Features: Water Efficient, Recycled.","Water Efficient, Recycled",22.75,48.64,4.8,9
PROD_0329,Eco Television Pro,Electronics,EcoTech,"Eco Television Pro from EcoTech. Category: Electronics. Features: Energy Efficient, Fair Trade, Non-Toxic.","Energy Efficient, Fair Trade, Non-Toxic",28.16,37.24,4.0,94
PROD_0330,Eco Backpack,Sports & Outdoors,PureEarth,"Eco Backpack from PureEarth. Category: Sports & Outdoors. Features: Fair Trade, Energy Efficient, Recycled. Additional benefits: Non-Toxic, Biodegradable.","Fair Trade, Energy Efficient, Recycled, Non-Toxic, Biodegradable",46.55,49.2,4.7,13
PROD_0331,Recycled Fridge Set,Home & Garden,GreenWave,"Recycled Fridge Set from GreenWave. Category: Home & Garden. Features: Locally Sourced, Carbon Neutral, Recycled. Additional benefits: Renewable Materials, Sustainable.","Locally Sourced, Carbon Neutral, Recycled, Renewable Materials, Sustainable",52.14,92.09,3.5,59
PROD_0332,Natural Deodorant,Beauty & Personal Care,GreenLife,"Natural Deodorant from GreenLife. Category: Beauty & Personal Care. Features: Biodegradable, Non-Toxic.","Biodegradable, Non-Toxic",28.09,10.06,5.0,27
PROD_0333,Sustainable Running,Sports & Outdoors,SustainableCo,"Sustainable Running from SustainableCo. Category: Sports & Outdoors. Features: Sustainable, Energy Efficient.","Sustainable, Energy Efficient",19.2,60.16,4.5,86
PROD_0334,Eco Deodorant,Beauty & Personal Care,NatureFirst,"Eco Deodorant from NatureFirst. Category: Beauty & Personal Care. Features: Organic, Carbon Neutral, Minimal Packaging.","Organic, Carbon Neutral, Minimal Packaging",39.48,39.29,3.7,12
PROD_0335,Recycled Puzzle Set,Toys & Games,GreenLife,"Recycled Puzzle Set from GreenLife. Category: Toys & Games. Features: Recycled, Organic, Non-Toxic.","Recycled, Organic, Non-Toxic",32.25,116.98,4.9,51
PROD_0336,Eco Running,Sports & Outdoors,GreenLife,"Eco Running from GreenLife. Category: Sports & Outdoors. Features: Recycled, Organic, Sustainable. Additional benefits: Energy Efficient.","Recycled, Organic, Sustainable, Energy Efficient",48.04,10.45,4.9,11
PROD_0337,Organic Camping Gear,Sports & Outdoors,GreenLife,"Organic Camping Gear from GreenLife. Category: Sports & Outdoors. Features: Minimal Packaging, Organic.","Minimal Packaging, Organic",23.77,38.68,4.0,92
PROD_0338,Sustainable Living,Books,GreenWave,"Sustainable Living from GreenWave. Category: Books. Features: Carbon Neutral, Non-Toxic.","Carbon Neutral, Non-Toxic",19.19,38.08,4.4,27
PROD_0339,Green Water Kit,Home & Garden,NatureFirst,"Green Water Kit from NatureFirst. Category: Home & Garden. Features: Minimal Packaging, Biodegradable, Organic. Additional benefits: Energy Efficient.","Minimal Packaging, Biodegradable, Organic, Energy Efficient",49.98,9.79,3.6,52
PROD_0340,Fair Trade Art Supplies Set,Toys & Games,EcoBrand,"Fair Trade Art Supplies Set from EcoBrand. Category: Toys & Games. Features: Fair Trade, Carbon Neutral.","Fair Trade, Carbon Neutral",24.84,21.74,3.5,82
PROD_0341,Organic Cereal,Food & Beverages,SustainableStyle,"Organic Cereal from SustainableStyle. Category: Food & Beverages. Features: Carbon Neutral, Locally Sourced.","Carbon Neutral, Locally Sourced",38.83,31.42,4.5,44
PROD_0342,Biodegradable Yoga Mat Gear,Sports & Outdoors,EcoTech,"Biodegradable Yoga Mat Gear from EcoTech. Category: Sports & Outdoors. Features: Biodegradable, Organic, Locally Sourced. Additional benefits: Energy Efficient.","Biodegradable, Organic, Locally Sourced, Energy Efficient",33.5,23.92,5.0,60
PROD_0343,Eco Water Bottle,Sports & Outdoors,EcoEssentials,"Eco Water Bottle from EcoEssentials. Category: Sports & Outdoors. Features: Biodegradable, Recycled, Energy Efficient.","Biodegradable, Recycled, Energy Efficient",26.76,5.7,3.7,68
PROD_0344,Green TV Max,Electronics,EarthFriendly,"Green TV Max from EarthFriendly. Category: Electronics. Features: Locally Sourced, Biodegradable, Non-Toxic. Additional benefits: Energy Efficient, Sustainable.","Locally Sourced, Biodegradable, Non-Toxic, Energy Efficient, Sustainable",48.24,72.96,3.8,3
PROD_0345,Eco Yoga Mat,Sports & Outdoors,EcoEssentials,"Eco Yoga Mat from EcoEssentials. Category: Sports & Outdoors. Features: Water Efficient, Energy Efficient, Minimal Packaging.","Water Efficient, Energy Efficient, Minimal Packaging",35.22,21.09,4.5,62
PROD_0346,Smart Water Efficient Phone,Electronics,GreenLife,"Smart Water Efficient Phone from GreenLife. Category: Electronics. Features: Energy Efficient, Water Efficient.","Energy Efficient, Water Efficient",19.89,13.23,4.9,0
PROD_0347,Sustainable Backpack,Sports & Outdoors,EcoEssentials,"Sustainable Backpack from EcoEssentials. Category: Sports & Outdoors. Features: Biodegradable, Locally Sourced, Sustainable.","Biodegradable, Locally Sourced, Sustainable",43.23,14.07,4.1,18
PROD_0348,Eco Water,Home & Garden,GreenLife,"Eco Water from GreenLife. Category: Home & Garden. Features: Recycled, Locally Sourced, Carbon Neutral. Additional benefits: Sustainable.","Recycled, Locally Sourced, Carbon Neutral, Sustainable",48.49,28.07,3.8,17
PROD_0349,Renewable Materials Solar Set,Home & Garden,EcoTech,"Renewable Materials Solar Set from EcoTech. Category: Home & Garden. Features: Non-Toxic, Locally Sourced, Biodegradable. Additional benefits: Renewable Materials, Sustainable.","Non-Toxic, Locally Sourced, Biodegradable, Renewable Materials, Sustainable",45.74,105.11,4.8,39
PROD_0350,Natural Deodorant,Beauty & Personal Care,SustainableCo,"Natural Deodorant from SustainableCo. Category: Beauty & Personal Care. Features: Sustainable, Organic, Water Efficient.","Sustainable, Organic, Water Efficient",34.53,32.36,3.8,23
PROD_0351,Sustainable Water Bottle,Sports & Outdoors,EcoEssentials,"Sustainable Water Bottle from EcoEssentials. Category: Sports & Outdoors. Features: Non-Toxic, Water Efficient, Recycled.","Non-Toxic, Water Efficient, Recycled",35.71,47.72,4.7,95
PROD_0352,Sustainable Cotton,Clothing,EarthFriendly,"Sustainable Cotton from EarthFriendly. Category: Clothing. Features: Locally Sourced, Biodegradable, Recycled. Additional benefits: Sustainable.","Locally Sourced, Biodegradable, Recycled, Sustainable",44.3,53.84,4.4,26
PROD_0353,Organic Juice,Food & Beverages,GreenLife,"Organic Juice from GreenLife. Category: Food & Beverages. Features: Fair Trade, Recycled, Organic. Additional benefits: Water Efficient.","Fair Trade, Recycled, Organic, Water Efficient",47.98,58.39,4.7,21
PROD_0354,Eco Handbook,Books,GreenWave,"Eco Handbook from GreenWave. Category: Books. Features: Locally Sourced, Renewable Materials, Carbon Neutral. Additional benefits: Recycled, Minimal Packaging.","Locally Sourced, Renewable Materials, Carbon Neutral, Recycled, Minimal Packaging",39.85,31.82,3.7,57
PROD_0355,Locally Sourced Hemp Shirt,Clothing,EcoBrand,"Locally Sourced Hemp Shirt from EcoBrand. Category: Clothing. Features: Organic, Locally Sourced, Fair Trade. Additional benefits: Recycled.","Organic, Locally Sourced, Fair Trade, Recycled",38.62,139.88,3.8,48
PROD_0356,Green Fridge Kit,Home & Garden,GreenLife,"Green Fridge Kit from GreenLife. Category: Home & Garden. Features: Locally Sourced, Water Efficient.","Locally Sourced, Water Efficient",24.3,32.74,4.4,55
PROD_0357,Energy Efficient Air Conditioner Set,Home & Garden,EcoEssentials,"Energy Efficient Air Conditioner Set from EcoEssentials. Category: Home & Garden. Features: Biodegradable, Organic, Recycled. Additional benefits: Locally Sourced, Energy Efficient.","Biodegradable, Organic, Recycled, Locally Sourced, Energy Efficient",56.2,19.65,4.0,92
PROD_0358,Eco Deodorant,Beauty & Personal Care,NatureFirst,"Eco Deodorant from NatureFirst. Category: Beauty & Personal Care. Features: Energy Efficient, Recycled, Organic. Additional benefits: Carbon Neutral.","Energy Efficient, Recycled, Organic, Carbon Neutral",38.62,32.45,3.6,19
PROD_0359,Eco Air Conditioner Pro,Electronics,PureEarth,"Eco Air Conditioner Pro from PureEarth. Category: Electronics. Features: Carbon Neutral, Recycled.","Carbon Neutral, Recycled",18.74,4.76,4.4,25
PROD_0360,Biodegradable Linen Shirt,Clothing,EcoBrand,"Biodegradable Linen Shirt from EcoBrand. Category: Clothing. Features: Biodegradable, Non-Toxic, Fair Trade.","Biodegradable, Non-Toxic, Fair Trade",39.12,13.81,4.8,39
PROD_0361,Renewable Materials Guide,Books,GreenWave,"Renewable Materials Guide from GreenWave. Category: Books. Features: Non-Toxic, Fair Trade, Recycled. Additional benefits: Renewable Materials, Carbon Neutral.","Non-Toxic, Fair Trade, Recycled, Renewable Materials, Carbon Neutral",40.17,31.88,3.9,47
PROD_0362,Eco Water,Home & Garden,GreenWave,"Eco Water from GreenWave. Category: Home & Garden. Features: Fair Trade, Minimal Packaging.","Fair Trade, Minimal Packaging",40.01,32.52,4.6,34
PROD_0363,Eco Refrigerator Pro,Electronics,SustainableCo,"Eco Refrigerator Pro from SustainableCo. Category: Electronics. Features: Recycled, Non-Toxic.","Recycled, Non-Toxic",19.9,33.84,4.0,96
PROD_0364,Organic Cereal,Food & Beverages,SustainableStyle,"Organic Cereal from SustainableStyle. Category: Food & Beverages. Features: Carbon Neutral, Renewable Materials.","Carbon Neutral, Renewable Materials",26.62,34.13,4.0,73
PROD_0365,Natural Cereal,Food & Beverages,GreenWave,"Natural Cereal from GreenWave. Category: Food & Beverages. Features: Recycled, Carbon Neutral, Organic. Additional benefits: Renewable Materials.","Recycled, Carbon Neutral, Organic, Renewable Materials",41.99,26.45,4.4,15
PROD_0366,Energy Efficient Art Supplies Set,Toys & Games,SustainableCo,"Energy Efficient Art Supplies Set from SustainableCo. Category: Toys & Games. Features: Energy Efficient, Sustainable, Biodegradable.","Energy Efficient, Sustainable, Biodegradable",35.94,54.52,3.8,87
PROD_0367,Eco Handbook,Books,EarthFriendly,"Eco Handbook from EarthFriendly. Category: Books. Features: Water Efficient, Fair Trade, Locally Sourced.","Water Efficient, Fair Trade, Locally Sourced",36.0,69.39,3.5,49
PROD_0368,Eco Handbook,Books,SustainableStyle,"Eco Handbook from SustainableStyle. Category: Books. Features: Fair Trade, Renewable Materials, Minimal Packaging. Additional benefits: Organic.","Fair Trade, Renewable Materials, Minimal Packaging, Organic",46.06,44.09,4.8,53
PROD_0369,Water Efficient Water Set,Home & Garden,SustainableCo,"Water Efficient Water Set from SustainableCo. Category: Home & Garden. Features: Recycled, Water Efficient.","Recycled, Water Efficient",32.48,55.04,4.0,52
PROD_0370,Natural Toothpaste,Beauty & Personal Care,EcoTech,"Natural Toothpaste from EcoTech. Category: Beauty & Personal Care. Features: Water Efficient, Sustainable, Minimal Packaging. Additional benefits: Organic, Biodegradable.","Water Efficient, Sustainable, Minimal Packaging, Organic, Biodegradable",48.57,70.82,4.7,79
PROD_0371,Sustainable Living,Books,EcoBrand,"Sustainable Living from EcoBrand. Category: Books. Features: Locally Sourced, Energy Efficient, Organic. Additional benefits: Minimal Packaging, Fair Trade.","Locally Sourced, Energy Efficient, Organic, Minimal Packaging, Fair Trade",55.38,19.08,4.3,38
PROD_0372,Natural Toothpaste,Beauty & Personal Care,NatureFirst,"Natural Toothpaste from NatureFirst. Category: Beauty & Personal Care. Features: Sustainable, Non-Toxic, Recycled. Additional benefits: Energy Efficient, Biodegradable.","Sustainable, Non-Toxic, Recycled, Energy Efficient, Biodegradable",46.15,39.0,3.6,34
PROD_0373,Minimal Packaging Guide,Books,EcoEssentials,"Minimal Packaging Guide from EcoEssentials. Category: Books. Features: Energy Efficient, Minimal Packaging.","Energy Efficient, Minimal Packaging",17.74,22.49,4.8,97
PROD_0374,Sustainable Water Bottle,Sports & Outdoors,EcoBrand,"Sustainable Water Bottle from EcoBrand. Category: Sports & Outdoors. Features: Recycled, Fair Trade, Renewable Materials.","Recycled, Fair Trade, Renewable Materials",28.84,21.68,4.7,72
PROD_0375,Smart Energy Efficient Fridge,Electronics,SustainableCo,"Smart Energy Efficient Fridge from SustainableCo. Category: Electronics. Features: Energy Efficient, Organic, Sustainable.","Energy Efficient, Organic, Sustainable",28.88,183.79,4.3,46
PROD_0376,Natural Coffee,Food & Beverages,NatureFirst,"Natural Coffee from NatureFirst. Category: Food & Beverages. Features: Minimal Packaging, Renewable Materials, Carbon Neutral. Additional benefits: Recycled.","Minimal Packaging, Renewable Materials, Carbon Neutral, Recycled",42.33,60.5,5.0,47
PROD_0377,Eco Puzzle,Toys & Games,EcoEssentials,"Eco Puzzle from EcoEssentials. Category: Toys & Games. Features: Biodegradable, Minimal Packaging, Water Efficient. Additional benefits: Renewable Materials, Locally Sourced.","Biodegradable, Minimal Packaging, Water Efficient, Renewable Materials, Locally Sourced",47.19,36.45,3.8,95
PROD_0378,Carbon Neutral Wool Shirt,Clothing,NatureFirst,"Carbon Neutral Wool Shirt from NatureFirst. Category: Clothing. Features: Carbon Neutral, Organic.","Carbon Neutral, Organic",23.49,39.22,3.5,28
PROD_0379,Natural Coffee,Food & Beverages,EarthFriendly,"Natural Coffee from EarthFriendly. Category: Food & Beverages. Features: Non-Toxic, Carbon Neutral, Renewable Materials. Additional benefits: Organic.","Non-Toxic, Carbon Neutral, Renewable Materials, Organic",45.71,8.72,4.8,16
PROD_0380,Green Water Kit,Home & Garden,EcoEssentials,"Green Water Kit from EcoEssentials. Category: Home & Garden. Features: Energy Efficient, Fair Trade.","Energy Efficient, Fair Trade",32.66,66.59,4.1,54
PROD_0381,Eco Handbook,Books,PureEarth,"Eco Handbook from PureEarth. Category: Books. Features: Fair Trade, Energy Efficient, Minimal Packaging. Additional benefits: Sustainable, Carbon Neutral.","Fair Trade, Energy Efficient, Minimal Packaging, Sustainable, Carbon Neutral",38.87,10.26,5.0,65
PROD_0382,Recycled Yoga Mat Gear,Sports & Outdoors,SustainableStyle,"Recycled Yoga Mat Gear from SustainableStyle. Category: Sports & Outdoors. Features: Fair Trade, Non-Toxic, Recycled. Additional benefits: Minimal Packaging.","Fair Trade, Non-Toxic, Recycled, Minimal Packaging",34.19,164.25,4.6,81
PROD_0383,Sustainable Camping Gear,Sports & Outdoors,NatureFirst,"Sustainable Camping Gear from NatureFirst. Category: Sports & Outdoors. Features: Non-Toxic, Sustainable, Fair Trade. Additional benefits: Energy Efficient.","Non-Toxic, Sustainable, Fair Trade, Energy Efficient",47.39,32.11,4.9,7
PROD_0384,Sustainable Living,Books,PureEarth,"Sustainable Living from PureEarth. Category: Books. Features: Sustainable, Organic, Minimal Packaging.","Sustainable, Organic, Minimal Packaging",20.84,20.94,4.4,51
PROD_0385,Eco Handbook,Books,EcoBrand,"Eco Handbook from EcoBrand. Category: Books. Features: Locally Sourced, Energy Efficient, Renewable Materials.","Locally Sourced, Energy Efficient, Renewable Materials",36.38,99.89,4.6,45
PROD_0386,Minimal Packaging Lotion Cream,Beauty & Personal Care,SustainableCo,"Minimal Packaging Lotion Cream from SustainableCo. Category: Beauty & Personal Care. Features: Fair Trade, Recycled, Minimal Packaging.","Fair Trade, Recycled, Minimal Packaging",34.01,19.13,4.9,71
PROD_0387,Locally Sourced Water Set,Home & Garden,PureEarth,"Locally Sourced Water Set from PureEarth. Category: Home & Garden. Features: Energy Efficient, Locally Sourced.","Energy Efficient, Locally Sourced",25.25,19.35,5.0,100
PROD_0388,Sustainable Backpack,Sports & Outdoors,PureEarth,"Sustainable Backpack from PureEarth. Category: Sports & Outdoors. Features: Water Efficient, Fair Trade, Minimal Packaging. Additional benefits: Recycled.","Water Efficient, Fair Trade, Minimal Packaging, Recycled",43.62,26.23,4.2,60
PROD_0389,Natural Snacks,Food & Beverages,SustainableStyle,"Natural Snacks from SustainableStyle. Category: Food & Beverages. Features: Non-Toxic, Carbon Neutral.","Non-Toxic, Carbon Neutral",33.72,24.62,4.2,6
PROD_0390,Eco Solar,Home & Garden,SustainableCo,"Eco Solar from SustainableCo. Category: Home & Garden. Features: Locally Sourced, Carbon Neutral, Water Efficient.","Locally Sourced, Carbon Neutral, Water Efficient",24.83,39.97,4.4,91
PROD_0391,Biodegradable Fridge Set,Home & Garden,GreenLife,"Biodegradable Fridge Set from GreenLife. Category: Home & Garden. Features: Locally Sourced, Non-Toxic, Biodegradable. Additional benefits: Sustainable, Organic.","Locally Sourced, Non-Toxic, Biodegradable, Sustainable, Organic",50.19,13.52,5.0,26
PROD_0392,Green Air Conditioner Kit,Home & Garden,EcoEssentials,"Green Air Conditioner Kit from EcoEssentials. Category: Home & Garden. Features: Minimal Packaging, Recycled, Biodegradable.","Minimal Packaging, Recycled, Biodegradable",40.04,12.22,4.0,54
PROD_0393,Eco Handbook,Books,EcoTech,"Eco Handbook from EcoTech. Category: Books. Features: Carbon Neutral, Organic, Non-Toxic. Additional benefits: Renewable Materials, Energy Efficient.","Carbon Neutral, Organic, Non-Toxic, Renewable Materials, Energy Efficient",42.66,43.69,5.0,41
PROD_0394,Energy Efficient Snacks,Food & Beverages,EcoBrand,"Energy Efficient Snacks from EcoBrand. Category: Food & Beverages. Features: Non-Toxic, Energy Efficient.","Non-Toxic, Energy Efficient",23.22,26.63,3.6,16
PROD_0395,Sustainable Linen,Clothing,EcoTech,"Sustainable Linen from EcoTech. Category: Clothing. Features: Biodegradable, Recycled, Organic. Additional benefits: Fair Trade.","Biodegradable, Recycled, Organic, Fair Trade",42.38,11.87,4.0,55
PROD_0396,Energy Efficient LED Set,Home & Garden,PureEarth,"Energy Efficient LED Set from PureEarth. Category: Home & Garden. Features: Locally Sourced, Energy Efficient, Biodegradable. Additional benefits: Carbon Neutral, Organic.","Locally Sourced, Energy Efficient, Biodegradable, Carbon Neutral, Organic",50.7,88.85,3.9,27
PROD_0397,Eco Air Conditioner Pro,Electronics,EcoEssentials,"Eco Air Conditioner Pro from EcoEssentials. Category: Electronics. Features: Recycled, Locally Sourced, Organic.","Recycled, Locally Sourced, Organic",36.5,65.38,3.8,98
PROD_0398,Green Phone Max,Electronics,EcoEssentials,"Green Phone Max from EcoEssentials. Category: Electronics. Features: Non-Toxic, Recycled.","Non-Toxic, Recycled",25.24,88.06,4.2,88
PROD_0399,Organic Bamboo Tee,Clothing,EcoTech,"Organic Bamboo Tee from EcoTech. Category: Clothing. Features: Carbon Neutral, Recycled, Renewable Materials. Additional benefits: Fair Trade, Minimal Packaging.","Carbon Neutral, Recycled, Renewable Materials, Fair Trade, Minimal Packaging",51.91,46.71,4.4,88
PROD_0400,Eco Laptop Pro,Electronics,NatureFirst,"Eco Laptop Pro from NatureFirst. Category: Electronics. Features: Non-Toxic, Recycled, Renewable Materials. Additional benefits: Fair Trade, Biodegradable.","Non-Toxic, Recycled, Renewable Materials, Fair Trade, Biodegradable",43.48,44.87,3.7,92
PROD_0401,Recycled Wool Shirt,Clothing,NatureFirst,"Recycled Wool Shirt from NatureFirst. Category: Clothing. Features: Recycled, Minimal Packaging.","Recycled, Minimal Packaging",25.64,32.14,4.3,99
PROD_0402,Fair Trade Shampoo Cream,Beauty & Personal Care,SustainableStyle,"Fair Trade Shampoo Cream from SustainableStyle. Category: Beauty & Personal Care. Features: Locally Sourced, Carbon Neutral, Fair Trade.","Locally Sourced, Carbon Neutral, Fair Trade",31.35,14.47,4.9,63
PROD_0403,Recycled Cereal,Food & Beverages,GreenWave,"Recycled Cereal from GreenWave. Category: Food & Beverages. Features: Energy Efficient, Organic, Non-Toxic. Additional benefits: Recycled.","Energy Efficient, Organic, Non-Toxic, Recycled",47.39,6.7,3.6,19
PROD_0404,Sustainable Bamboo,Clothing,SustainableStyle,"Sustainable Bamboo from SustainableStyle. Category: Clothing. Features: Sustainable, Recycled.","Sustainable, Recycled",26.7,47.56,4.8,37
PROD_0405,Biodegradable Lotion Cream,Beauty & Personal Care,GreenWave,"Biodegradable Lotion Cream from GreenWave. Category: Beauty & Personal Care. Features: Recycled, Biodegradable.","Recycled, Biodegradable",28.99,3.26,4.2,86
PROD_0406,Recycled Water Bottle Gear,Sports & Outdoors,EcoTech,"Recycled Water Bottle Gear from EcoTech. Category: Sports & Outdoors. Features: Recycled, Organic.","Recycled, Organic",21.64,45.73,3.5,42
PROD_0407,Water Efficient Backpack Gear,Sports & Outdoors,GreenWave,"Water Efficient Backpack Gear from GreenWave. Category: Sports & Outdoors. Features: Sustainable, Recycled, Locally Sourced. Additional benefits: Water Efficient.","Sustainable, Recycled, Locally Sourced, Water Efficient",47.54,14.41,3.8,51
PROD_0408,Minimal Packaging Building Blocks Set,Toys & Games,NatureFirst,"Minimal Packaging Building Blocks Set from NatureFirst. Category: Toys & Games. Features: Sustainable, Minimal Packaging, Carbon Neutral. Additional benefits: Biodegradable, Recycled.","Sustainable, Minimal Packaging, Carbon Neutral, Biodegradable, Recycled",48.38,19.68,4.2,13
PROD_0409,Sustainable Living,Books,EcoEssentials,"Sustainable Living from EcoEssentials. Category: Books. Features: Water Efficient, Non-Toxic, Minimal Packaging. Additional benefits: Biodegradable, Carbon Neutral.","Water Efficient, Non-Toxic, Minimal Packaging, Biodegradable, Carbon Neutral",44.05,39.41,4.5,61
PROD_0410,Recycled Puzzle Set,Toys & Games,GreenLife,"Recycled Puzzle Set from GreenLife. Category: Toys & Games. Features: Minimal Packaging, Organic, Recycled. Additional benefits: Fair Trade, Locally Sourced.","Minimal Packaging, Organic, Recycled, Fair Trade, Locally Sourced",46.85,164.47,4.4,66
PROD_0411,Carbon Neutral Wool Shirt,Clothing,EcoTech,"Carbon Neutral Wool Shirt from EcoTech. Category: Clothing. Features: Minimal Packaging, Locally Sourced, Carbon Neutral.","Minimal Packaging, Locally Sourced, Carbon Neutral",35.01,76.75,3.5,6
PROD_0412,Smart Recycled TV,Electronics,SustainableCo,"Smart Recycled TV from SustainableCo. Category: Electronics. Features: Minimal Packaging, Biodegradable, Recycled. Additional benefits: Sustainable, Locally Sourced.","Minimal Packaging, Biodegradable, Recycled, Sustainable, Locally Sourced",45.99,47.44,4.5,6
PROD_0413,Natural Juice,Food & Beverages,SustainableStyle,"Natural Juice from SustainableStyle. Category: Food & Beverages. Features: Carbon Neutral, Energy Efficient, Recycled. Additional benefits: Minimal Packaging, Renewable Materials.","Carbon Neutral, Energy Efficient, Recycled, Minimal Packaging, Renewable Materials",58.19,13.27,4.1,63
PROD_0414,Non-Toxic Building Blocks Set,Toys & Games,PureEarth,"Non-Toxic Building Blocks Set from PureEarth. Category: Toys & Games. Features: Minimal Packaging, Non-Toxic.","Minimal Packaging, Non-Toxic",19.14,41.98,4.5,52
PROD_0415,Green Air Conditioner Max,Electronics,SustainableStyle,"Green Air Conditioner Max from SustainableStyle. Category: Electronics. Features: Recycled, Water Efficient.","Recycled, Water Efficient",20.68,43.08,4.8,65
PROD_0416,Organic Cereal,Food & Beverages,GreenWave,"Organic Cereal from GreenWave. Category: Food & Beverages. Features: Locally Sourced, Organic, Energy Efficient. Additional benefits: Minimal Packaging.","Locally Sourced, Organic, Energy Efficient, Minimal Packaging",48.7,104.39,4.6,91
PROD_0417,Non-Toxic Backpack Gear,Sports & Outdoors,GreenWave,"Non-Toxic Backpack Gear from GreenWave. Category: Sports & Outdoors. Features: Recycled, Non-Toxic.","Recycled, Non-Toxic",24.78,71.61,4.0,45
PROD_0418,Natural Soap,Beauty & Personal Care,SustainableStyle,"Natural Soap from SustainableStyle. Category: Beauty & Personal Care. Features: Sustainable, Recycled, Organic. Additional benefits: Biodegradable.","Sustainable, Recycled, Organic, Biodegradable",45.23,52.25,4.6,13
PROD_0419,Energy Efficient Toothpaste Cream,Beauty & Personal Care,EcoEssentials,"Energy Efficient Toothpaste Cream from EcoEssentials. Category: Beauty & Personal Care. Features: Energy Efficient, Recycled, Carbon Neutral.","Energy Efficient, Recycled, Carbon Neutral",30.51,99.54,4.7,91
PROD_0420,Sustainable Camping,Sports & Outdoors,GreenLife,"Sustainable Camping from GreenLife. Category: Sports & Outdoors. Features: Organic, Non-Toxic, Water Efficient. Additional benefits: Recycled, Minimal Packaging.","Organic, Non-Toxic, Water Efficient, Recycled, Minimal Packaging",50.6,14.54,3.5,17
PROD_0421,Green Art Supplies,Toys & Games,EcoBrand,"Green Art Supplies from EcoBrand. Category: Toys & Games. Features: Renewable Materials, Carbon Neutral.","Renewable Materials, Carbon Neutral",17.52,10.46,4.1,88
PROD_0422,Green AC Kit,Home & Garden,SustainableCo,"Green AC Kit from SustainableCo. Category: Home & Garden. Features: Carbon Neutral, Non-Toxic.","Carbon Neutral, Non-Toxic",23.57,114.67,4.2,53
PROD_0423,Organic Cereal,Food & Beverages,NatureFirst,"Organic Cereal from NatureFirst. Category: Food & Beverages. Features: Locally Sourced, Fair Trade, Minimal Packaging. Additional benefits: Biodegradable, Renewable Materials.","Locally Sourced, Fair Trade, Minimal Packaging, Biodegradable, Renewable Materials",51.81,11.49,3.8,38
PROD_0424,Eco Yoga Mat,Sports & Outdoors,SustainableStyle,"Eco Yoga Mat from SustainableStyle. Category: Sports & Outdoors. Features: Energy Efficient, Sustainable, Water Efficient.","Energy Efficient, Sustainable, Water Efficient",34.85,18.91,4.5,44
PROD_0425,Eco Air Conditioner,Home & Garden,SustainableCo,"Eco Air Conditioner from SustainableCo. Category: Home & Garden. Features: Sustainable, Recycled, Locally Sourced. Additional benefits: Renewable Materials.","Sustainable, Recycled, Locally Sourced, Renewable Materials",40.56,200.73,4.1,54
PROD_0426,Smart Organic Phone,Electronics,SustainableStyle,"Smart Organic Phone from SustainableStyle. Category: Electronics. Features: Organic, Carbon Neutral.","Organic, Carbon Neutral",21.3,81.52,4.2,25
PROD_0427,Eco Lotion,Beauty & Personal Care,SustainableCo,"Eco Lotion from SustainableCo. Category: Beauty & Personal Care. Features: Non-Toxic, Fair Trade, Biodegradable. Additional benefits: Organic.","Non-Toxic, Fair Trade, Biodegradable, Organic",33.05,8.88,4.4,96
PROD_0428,Smart Renewable Materials Refrigerator,Electronics,PureEarth,"Smart Renewable Materials Refrigerator from PureEarth. Category: Electronics. Features: Recycled, Water Efficient, Renewable Materials. Additional benefits: Energy Efficient, Carbon Neutral.","Recycled, Water Efficient, Renewable Materials, Energy Efficient, Carbon Neutral",56.64,59.15,4.6,88
